name,RA0,Decl0,Mode,Cloud,W,logP1,VI
OGLE-LMC-CEP-0330,4.90680555555556,-68.7754722222222,1,LMC,14.5299,0.272791694683576,0.761999999999999
OGLE-LMC-CEP-0334,4.91033611111111,-69.5606388888889,1,LMC,13.39775,0.2360546847652,0.875
OGLE-LMC-CEP-0338,4.91126666666667,-71.1968611111111,1,LMC,13.8496,0.457411166113726,0.687999999999999
OGLE-LMC-CEP-0342,4.91247222222222,-69.5275277777778,1,LMC,14.32865,0.34117802714067,0.877000000000001
OGLE-LMC-CEP-0343,4.912975,-68.82975,1,LMC,13.6608,0.493644137328923,0.644
OGLE-LMC-CEP-0347,4.91439444444444,-68.1968611111111,1,LMC,14.57005,0.239624890309324,0.629
OGLE-LMC-CEP-0348,4.91445555555556,-68.4203611111111,1,LMC,14.30685,0.331424259485775,0.693000000000001
OGLE-LMC-CEP-0358,4.91560833333333,-68.7042777777778,1,LMC,14.20725,0.323296455775232,0.765000000000001
OGLE-LMC-CEP-0363,4.917125,-69.3404166666667,1,LMC,14.4309,0.277060327306034,0.682000000000002
OGLE-LMC-CEP-0368,4.91845833333333,-68.7975833333333,1,LMC,14.18235,0.365449776527547,0.662999999999998
OGLE-LMC-CEP-0371,4.91943333333333,-69.1150555555555,1,LMC,14.31555,0.315614728818059,0.738999999999999
OGLE-LMC-CEP-0372,4.91975,-71.0273611111111,1,LMC,14.20155,0.325894151455792,0.658999999999999
OGLE-LMC-CEP-0374,4.92010277777778,-66.7513333333333,1,LMC,14.5059,0.264511679139088,0.602
OGLE-LMC-CEP-0376,4.92066388888889,-66.9760833333333,1,LMC,14.2527,0.316898575132265,0.625999999999999
OGLE-LMC-CEP-0379,4.922475,-67.0788888888889,1,LMC,14.2602,0.315397034180286,0.596
OGLE-LMC-CEP-0381,4.92287777777778,-67.8719444444444,1,LMC,14.27205,0.338359443843373,0.689
OGLE-LMC-CEP-0383,4.92308333333333,-69.5970277777778,1,LMC,14.44415,0.290267486658605,0.747
OGLE-LMC-CEP-0386,4.92418055555556,-67.49,1,LMC,16.58625,-0.42697816254204,0.724999999999998
OGLE-LMC-CEP-0388,4.92555833333333,-67.8594722222222,1,LMC,14.7403,0.214640449978528,0.654000000000002
OGLE-LMC-CEP-0389,4.92599166666667,-70.2686388888889,1,LMC,15.76375,-0.0936651737257231,0.675000000000001
OGLE-LMC-CEP-0393,4.92799444444444,-67.43,1,LMC,14.4512,0.272656363227102,0.615999999999998
OGLE-LMC-CEP-0395,4.92839722222222,-70.7564722222222,1,LMC,14.06565,0.394554620934225,0.616999999999999
OGLE-LMC-CEP-0397,4.92895555555556,-69.1560555555556,1,LMC,14.06065,0.169452910892966,0.757
OGLE-LMC-CEP-0399,4.92931388888889,-69.1998055555556,1,LMC,13.8543,0.450778516975712,0.654
OGLE-LMC-CEP-0402,4.92956666666667,-67.4537222222222,1,LMC,13.6865,0.472937776927789,0.69
OGLE-LMC-CEP-0403,4.93011944444445,-68.7965833333333,1,LMC,14.62045,0.233106320854427,0.701000000000001
OGLE-LMC-CEP-0405,4.93043888888889,-66.7676111111111,1,LMC,14.38055,0.331052568565159,0.659000000000001
OGLE-LMC-CEP-0409,4.93154444444444,-68.6207222222222,1,LMC,14.0075,0.410987617061795,0.75
OGLE-LMC-CEP-0410,4.93224722222222,-69.5814722222222,1,LMC,14.67855,0.231262002095624,0.719000000000001
OGLE-LMC-CEP-0412,4.93242222222222,-67.2976388888889,1,LMC,15.46235,-0.000499769531225928,0.702999999999999
OGLE-LMC-CEP-0415,4.93335833333333,-68.5012777777778,1,LMC,14.5383,0.291022297981132,0.634
OGLE-LMC-CEP-0416,4.93464444444444,-67.8443333333333,1,LMC,15.3891,0.00596012622185639,0.677999999999997
OGLE-LMC-CEP-0417,4.93484444444444,-68.0110277777778,1,LMC,14.2067,0.334234276459008,0.566000000000001
OGLE-LMC-CEP-0419,4.93515555555556,-68.0645555555556,1,LMC,14.363,0.32714565876407,0.540000000000001
OGLE-LMC-CEP-0420,4.93570833333333,-68.1043888888889,1,LMC,14.46545,0.262021709156132,0.620999999999999
OGLE-LMC-CEP-0421,4.93648055555556,-69.8316111111111,1,LMC,14.22905,0.345437566175849,0.689
OGLE-LMC-CEP-0424,4.93759444444444,-69.4510555555556,1,LMC,14.2115,0.369440222046185,0.81
OGLE-LMC-CEP-0426,4.93832777777778,-68.2741111111111,1,LMC,14.67295,0.214314798889422,0.711
OGLE-LMC-CEP-0427,4.93872222222222,-68.5666388888889,1,LMC,13.38775,0.614051394998779,0.795
OGLE-LMC-CEP-0431,4.93980833333333,-66.6836944444444,1,LMC,13.99945,0.380517148698714,0.621
OGLE-LMC-CEP-0444,4.94421944444444,-68.6346388888889,1,LMC,13.4596,0.589397618550026,0.708
OGLE-LMC-CEP-0446,4.944725,-68.5863611111111,1,LMC,13.4809,0.549507511404017,0.662000000000001
OGLE-LMC-CEP-0448,4.94521944444444,-69.2574444444444,1,LMC,14.6863,0.223803913444075,0.693999999999999
OGLE-LMC-CEP-0449,4.94523055555556,-69.4986666666667,1,LMC,13.4887,0.558416175143182,0.706
OGLE-LMC-CEP-0452,4.94583888888889,-68.5153888888889,1,LMC,14.84485,0.140039934393222,0.653000000000002
OGLE-LMC-CEP-0453,4.94673611111111,-69.4225277777778,1,LMC,13.9017,0.431404537671284,0.686
OGLE-LMC-CEP-0454,4.947625,-68.6950833333333,1,LMC,14.46355,0.2738958306044,0.738999999999999
OGLE-LMC-CEP-0455,4.94791666666667,-70.43,1,LMC,13.9113,0.433757644715314,0.834
OGLE-LMC-CEP-0456,4.94795,-68.1765277777778,1,LMC,17.33465,-0.550694890337223,0.637
OGLE-LMC-CEP-0468,4.95355277777778,-68.6831388888889,1,LMC,14.1555,0.336058737001113,0.709999999999999
OGLE-LMC-CEP-0469,4.95374722222222,-68.6848611111111,1,LMC,14.119,0.372219561249699,0.68
OGLE-LMC-CEP-0470,4.95438333333333,-68.2965555555556,1,LMC,14.3295,0.28643706753322,0.69
OGLE-LMC-CEP-0471,4.95461111111111,-70.7832222222222,1,LMC,14.0702,0.336727232888877,0.576000000000001
OGLE-LMC-CEP-0472,4.95510277777778,-69.9000555555556,1,LMC,13.65895,0.516368935168471,0.670999999999999
OGLE-LMC-CEP-0474,4.95557222222222,-69.2972222222222,1,LMC,15.29035,-0.0883612570922004,0.803000000000001
OGLE-LMC-CEP-0477,4.95648333333333,-69.1555833333333,1,LMC,14.3927,0.292066247620922,0.686
OGLE-LMC-CEP-0483,4.95869444444444,-67.0790555555556,1,LMC,16.26025,-0.264427206655499,0.685000000000002
OGLE-LMC-CEP-0485,4.96095,-68.0224444444444,1,LMC,15.89425,-0.160639749766177,0.525000000000002
OGLE-LMC-CEP-0489,4.96197222222222,-68.4671666666667,1,LMC,15.231,0.0731555286449482,0.640000000000001
OGLE-LMC-CEP-0495,4.96283055555556,-70.2893888888889,1,LMC,14.4154,0.316911408475031,0.712000000000002
OGLE-LMC-CEP-0497,4.96344444444444,-68.1249722222222,1,LMC,14.0245,0.386431185352831,0.630000000000001
OGLE-LMC-CEP-0506,4.96598055555556,-66.9624166666667,1,LMC,13.09285,0.648810097134638,0.693
OGLE-LMC-CEP-0511,4.96860277777778,-67.2742222222222,1,LMC,14.2482,0.329439496407245,0.776
OGLE-LMC-CEP-0515,4.97088611111111,-68.9711388888889,1,LMC,14.53725,0.288761779604361,0.604999999999999
OGLE-LMC-CEP-0523,4.974075,-70.8305555555555,1,LMC,14.90435,0.181998306363285,0.603
OGLE-LMC-CEP-0525,4.974525,-68.96625,1,LMC,15.73895,-0.108418055902945,0.651
OGLE-LMC-CEP-0527,4.97551388888889,-68.9852777777778,1,LMC,13.3929,0.543134499782707,0.722
OGLE-LMC-CEP-0531,4.97620555555556,-67.1906111111111,1,LMC,15.8271,-0.102377691472594,0.577999999999999
OGLE-LMC-CEP-0533,4.97663888888889,-68.45125,1,LMC,15.668,-0.0630184868491662,0.66
OGLE-LMC-CEP-0534,4.97665277777778,-66.6982777777778,1,LMC,14.58995,0.248581760001764,0.550999999999998
OGLE-LMC-CEP-0547,4.98017222222222,-70.1488888888889,1,LMC,14.2214,0.311284824048188,0.571999999999999
OGLE-LMC-CEP-0548,4.98021666666667,-68.0997777777778,1,LMC,14.57255,0.217156230957067,0.678999999999998
OGLE-LMC-CEP-0549,4.98045555555556,-71.3204166666667,1,LMC,13.5318,0.548155302872946,0.664
OGLE-LMC-CEP-0551,4.98072777777778,-69.0704722222222,1,LMC,14.07255,0.398741115937047,0.599
OGLE-LMC-CEP-0555,4.98342222222222,-68.0527777777778,1,LMC,14.2352,0.304324555071172,0.576000000000001
OGLE-LMC-CEP-0559,4.98469722222222,-69.5924166666667,1,LMC,14.56655,0.255521598050313,0.599000000000002
OGLE-LMC-CEP-0560,4.98488611111111,-70.1643055555556,1,LMC,13.9422,0.425967304526825,0.616
OGLE-LMC-CEP-0563,4.98590555555556,-67.7504722222222,1,LMC,14.48075,0.335410697435271,0.535
OGLE-LMC-CEP-0567,4.98713611111111,-67.2636944444444,1,LMC,15.8371,-0.107165222249799,0.558
OGLE-LMC-CEP-0569,4.98755833333333,-70.0584444444444,1,LMC,13.98795,0.403827553525356,0.610999999999999
OGLE-LMC-CEP-0570,4.98781944444444,-69.1367777777778,1,LMC,13.7374,0.487763027165145,0.712000000000002
OGLE-LMC-CEP-0573,4.98836944444444,-69.8809166666667,1,LMC,14.3246,0.311947174402892,0.648
OGLE-LMC-CEP-0574,4.98873333333333,-66.8931111111111,1,LMC,14.41325,0.278352310372081,0.625000000000002
OGLE-LMC-CEP-0577,4.99045277777778,-69.44275,1,LMC,15.1358,0.100536992768531,0.744
OGLE-LMC-CEP-0578,4.99084166666667,-69.37775,1,LMC,14.24245,0.317891942743184,0.701000000000001
OGLE-LMC-CEP-0579,4.990875,-70.4518888888889,1,LMC,17.3346,-0.515137793179713,0.507999999999999
OGLE-LMC-CEP-0581,4.99166111111111,-68.9816666666667,1,LMC,14.4436,0.289488348657922,0.628000000000002
OGLE-LMC-CEP-0583,4.99195,-69.3283611111111,1,LMC,14.25035,0.331891551042375,0.723000000000001
OGLE-LMC-CEP-0585,4.99261666666667,-68.2139444444445,1,LMC,14.4749,0.372515233630339,0.622
OGLE-LMC-CEP-0586,4.99265,-70.54475,1,LMC,16.2079,-0.224937479858585,0.561999999999998
OGLE-LMC-CEP-0587,4.99306111111111,-70.1024444444444,1,LMC,14.2304,0.341485627842294,0.571999999999999
OGLE-LMC-CEP-0598,4.997675,-66.9042222222222,1,LMC,15.56515,-0.0470470864716202,0.646999999999998
OGLE-LMC-CEP-0602,4.99858333333333,-68.0920833333333,1,LMC,14.7659,0.212078670752933,0.681999999999999
OGLE-LMC-CEP-0604,4.99897222222222,-70.4304444444444,1,LMC,14.0296,0.449348970947109,0.587999999999999
OGLE-LMC-CEP-0609,5.000475,-67.2863888888889,1,LMC,15.35885,-0.00738383871291048,0.613
OGLE-LMC-CEP-0612,5.00139722222222,-69.1805277777778,1,LMC,15.5264,-0.0559267940153628,0.671999999999997
OGLE-LMC-CEP-0614,5.00150555555556,-69.1144722222222,1,LMC,13.52585,0.556336507106542,0.653
OGLE-LMC-CEP-0616,5.00191666666667,-68.9673888888889,1,LMC,14.3866,0.329716292690298,0.727999999999998
OGLE-LMC-CEP-0617,5.00196944444444,-67.1968611111111,1,LMC,14.4023,0.305541192044102,0.633999999999999
OGLE-LMC-CEP-0618,5.00208888888889,-66.6140833333333,1,LMC,14.3273,0.321382285670632,0.513999999999999
OGLE-LMC-CEP-0620,5.00228333333333,-67.8024722222222,1,LMC,14.3909,0.29913682460157,0.622
OGLE-LMC-CEP-0622,5.00317222222222,-67.3443055555556,1,LMC,14.6268,0.215658682902736,0.543999999999999
OGLE-LMC-CEP-0634,5.00904444444444,-70.1025277777778,1,LMC,14.19055,0.344353833974649,0.579000000000001
OGLE-LMC-CEP-0635,5.00928333333333,-67.2416388888889,1,LMC,14.7397,0.190235133965715,0.646000000000001
OGLE-LMC-CEP-0636,5.00934166666667,-69.0069444444444,1,LMC,14.6719,0.191673945376371,0.581999999999999
OGLE-LMC-CEP-0640,5.0105,-69.0377777777778,1,LMC,17.2244,-0.528935325830196,0.592000000000002
OGLE-LMC-CEP-0649,5.01493611111111,-68.8507222222222,1,LMC,14.36385,0.297281341469373,0.593
OGLE-LMC-CEP-0650,5.01511944444444,-67.8432777777778,1,LMC,14.3541,0.308869400987201,0.657999999999999
OGLE-LMC-CEP-0656,5.015625,-70.4221666666667,1,LMC,14.16465,0.360529627795445,0.616999999999999
OGLE-LMC-CEP-0659,5.0159,-70.2169722222222,1,LMC,14.88055,0.225462162662864,0.519
OGLE-LMC-CEP-0661,5.01615277777778,-67.7929166666667,1,LMC,14.74045,0.183533529878489,0.561
OGLE-LMC-CEP-0665,5.01706944444444,-70.5123611111111,1,LMC,16.41215,-0.11644928147292,0.0670000000000002
OGLE-LMC-CEP-0666,5.01724444444444,-69.3359166666667,1,LMC,14.43175,0.275880057552617,0.615
OGLE-LMC-CEP-0667,5.01725277777778,-69.0936388888889,1,LMC,14.9361,0.126766305711655,0.718
OGLE-LMC-CEP-0668,5.01733888888889,-67.6480277777778,1,LMC,16.3971,-0.304929434160389,0.437999999999999
OGLE-LMC-CEP-0675,5.01916666666667,-67.4796111111111,1,LMC,14.65605,0.212804237611204,0.629000000000001
OGLE-LMC-CEP-0676,5.01933888888889,-67.8158055555556,1,LMC,13.97375,0.405622714416477,0.635
OGLE-LMC-CEP-0677,5.01980833333333,-68.6953888888889,1,LMC,14.4258,0.274541291333652,0.564
OGLE-LMC-CEP-0678,5.02039166666667,-68.2780277777778,1,LMC,15.9894,-0.138514218508334,0.591999999999999
OGLE-LMC-CEP-0679,5.02066388888889,-67.1641111111111,1,LMC,14.2118,0.350135300412193,0.604000000000001
OGLE-LMC-CEP-0680,5.02181111111111,-68.8241388888889,1,LMC,17.31975,-0.544236778816345,0.594999999999999
OGLE-LMC-CEP-0692,5.02658611111111,-69.7233333333333,1,LMC,15.2931,0.0678181890892697,0.598000000000003
OGLE-LMC-CEP-0694,5.02735555555556,-68.72925,1,LMC,15.3151,0.041769647047462,0.538
OGLE-LMC-CEP-0695,5.0276,-66.9643055555556,1,LMC,14.16625,0.366402764398048,0.605
OGLE-LMC-CEP-0696,5.02775555555556,-67.4660277777778,1,LMC,14.39405,0.303843947484539,0.669000000000002
OGLE-LMC-CEP-0698,5.02838888888889,-69.5098333333333,1,LMC,15.5372,-0.0319203853732312,0.675999999999998
OGLE-LMC-CEP-0699,5.02873055555556,-68.6616388888889,1,LMC,14.2147,0.355326750301367,0.666
OGLE-LMC-CEP-0705,5.03049722222222,-69.2121666666667,1,LMC,15.72515,-0.0937800668741706,0.646999999999998
OGLE-LMC-CEP-0706,5.03072777777778,-66.6029444444444,1,LMC,14.63645,0.218158839589528,0.540999999999999
OGLE-LMC-CEP-0710,5.03140833333333,-70.2633333333333,1,LMC,14.92875,0.154850996881173,0.674999999999999
OGLE-LMC-CEP-0714,5.03309722222222,-68.4476944444445,1,LMC,14.818,0.194429805796556,0.68
OGLE-LMC-CEP-0719,5.03473333333333,-69.9955277777778,1,LMC,14.0478,0.400828204881014,0.644
OGLE-LMC-CEP-0725,5.03613333333333,-67.5161666666667,1,LMC,13.9452,0.407593420351113,0.576000000000001
OGLE-LMC-CEP-0726,5.03616666666667,-70.5531944444444,1,LMC,14.3302,0.314873595564963,0.656000000000001
OGLE-LMC-CEP-0732,5.03785555555556,-69.4508333333333,1,LMC,12.9682,0.698388790151306,0.776
OGLE-LMC-CEP-0733,5.03814166666667,-69.2113333333333,1,LMC,15.05865,0.102314927394533,0.657
OGLE-LMC-CEP-0734,5.03816111111111,-70.4950833333333,1,LMC,14.328,0.303965502674173,0.56
OGLE-LMC-CEP-0735,5.03821111111111,-68.4754166666667,1,LMC,15.02395,0.0882496640132286,0.550999999999998
OGLE-LMC-CEP-0740,5.03900555555556,-68.7743055555556,1,LMC,14.0594,0.392396095749792,0.632
OGLE-LMC-CEP-0743,5.03951666666667,-67.2748888888889,1,LMC,17.20265,-0.530396953076672,0.557000000000002
OGLE-LMC-CEP-0746,5.04048055555556,-66.8645555555556,1,LMC,14.327,0.319189619110535,0.68
OGLE-LMC-CEP-0747,5.04060277777778,-68.0465,1,LMC,13.87475,0.436098595812828,0.615
OGLE-LMC-CEP-0748,5.04064444444444,-69.2135833333333,1,LMC,17.155,-0.478312070961583,0.66
OGLE-LMC-CEP-0756,5.041625,-71.0584722222222,1,LMC,14.3154,0.319692013468786,0.651999999999999
OGLE-LMC-CEP-0758,5.04210277777778,-66.8052222222222,1,LMC,14.33765,0.294281049376232,0.537000000000001
OGLE-LMC-CEP-0763,5.04491666666667,-67.6946111111111,1,LMC,14.462,0.346107039376295,0.680000000000001
OGLE-LMC-CEP-0764,5.0457,-68.8790277777778,1,LMC,14.13905,0.364671024139082,0.669
OGLE-LMC-CEP-0766,5.04632222222222,-70.0823611111111,1,LMC,16.764,-0.445061272093115,0.720000000000002
OGLE-LMC-CEP-0769,5.04745833333333,-66.8431944444444,1,LMC,15.16185,0.100815262381785,0.553000000000001
OGLE-LMC-CEP-0771,5.04771388888889,-69.4255277777778,1,LMC,14.2229,0.332767510246469,0.622
OGLE-LMC-CEP-0774,5.04835833333333,-70.6265,1,LMC,13.80455,0.494613715101925,0.658999999999999
OGLE-LMC-CEP-0775,5.04849444444444,-67.0668611111111,1,LMC,14.42685,0.270306277605372,0.673
OGLE-LMC-CEP-0784,5.05176388888889,-69.1609166666667,1,LMC,15.5032,-0.0367654951608693,0.596
OGLE-LMC-CEP-0786,5.05212222222222,-69.8259722222222,1,LMC,15.9052,-0.164744067209847,0.716000000000001
OGLE-LMC-CEP-0789,5.05311666666667,-68.8605555555555,1,LMC,13.908,0.443418366658464,0.620000000000001
OGLE-LMC-CEP-0792,5.05382777777778,-66.7918333333333,1,LMC,14.33525,0.29855658561028,0.584999999999999
OGLE-LMC-CEP-0795,5.05534444444444,-68.7504166666667,1,LMC,13.6286,0.532629765722955,0.648000000000001
OGLE-LMC-CEP-0797,5.05634722222222,-67.4821388888889,1,LMC,13.79335,0.484208927013187,0.622999999999999
OGLE-LMC-CEP-0799,5.05675,-68.8582777777778,1,LMC,14.3979,0.281743596650024,0.602
OGLE-LMC-CEP-0803,5.05760277777778,-68.5395555555556,1,LMC,14.0496,0.423798894797422,0.628
OGLE-LMC-CEP-0809,5.05914444444444,-70.1171111111111,1,LMC,14.4368,0.293904807879802,0.544
OGLE-LMC-CEP-0811,5.06041944444444,-67.6528888888889,1,LMC,14.3242,0.316377195756835,0.575999999999999
OGLE-LMC-CEP-0813,5.06083333333333,-68.8033055555556,1,LMC,12.6825,0.771884925832734,0.73
OGLE-LMC-CEP-0816,5.06148611111111,-70.6519166666667,1,LMC,13.846,0.448255826510496,0.640000000000001
OGLE-LMC-CEP-0817,5.06204444444444,-70.4199444444445,1,LMC,14.57455,0.272691828364458,0.558999999999999
OGLE-LMC-CEP-0826,5.06429166666667,-68.1872222222222,1,LMC,14.5171,0.264132017041297,0.717999999999998
OGLE-LMC-CEP-0836,5.06808611111111,-66.8125,1,LMC,14.92185,0.120940557841828,0.613
OGLE-LMC-CEP-0839,5.06886388888889,-69.2096388888889,1,LMC,14.22485,0.341093345770891,0.653
OGLE-LMC-CEP-0841,5.06955,-69.304,1,LMC,14.34775,0.310877269827158,0.695
OGLE-LMC-CEP-0849,5.07333888888889,-70.686,1,LMC,14.0999,0.357034295794234,0.662000000000001
OGLE-LMC-CEP-0855,5.074475,-70.4042777777778,1,LMC,14.5558,0.26324661469242,0.603999999999999
OGLE-LMC-CEP-0859,5.07543333333333,-69.2136111111111,1,LMC,13.76025,0.49357958067641,0.645
OGLE-LMC-CEP-0864,5.07701388888889,-68.2671388888889,1,LMC,14.5354,0.277525051567135,0.671999999999999
OGLE-LMC-CEP-0865,5.07773888888889,-70.0960555555556,1,LMC,13.5663,0.536432036908374,0.673999999999999
OGLE-LMC-CEP-0867,5.07835,-67.9545,1,LMC,17.0694,-0.475381788844575,0.712000000000003
OGLE-LMC-CEP-0868,5.07893055555556,-70.2972777777778,1,LMC,14.2915,0.334586150571703,0.65
OGLE-LMC-CEP-0870,5.07931111111111,-68.4389166666667,1,LMC,14.7311,0.217983201073409,0.558
OGLE-LMC-CEP-0872,5.08003611111111,-70.3054722222222,1,LMC,13.68885,0.541693805204283,0.633000000000001
OGLE-LMC-CEP-0874,5.08138611111111,-67.1995833333333,1,LMC,14.627,0.213334517792237,0.6
OGLE-LMC-CEP-0875,5.08158611111111,-70.5759722222222,1,LMC,13.44035,0.597026395120755,0.743
OGLE-LMC-CEP-0876,5.08245277777778,-66.9414166666667,1,LMC,14.71675,0.221153426352405,0.715
OGLE-LMC-CEP-0879,5.08449166666667,-68.7446666666667,1,LMC,15.0594,0.316078548929985,0.452
OGLE-LMC-CEP-0880,5.08485833333333,-69.2514166666667,1,LMC,15.0425,0.106060759467503,0.73
OGLE-LMC-CEP-0881,5.08506944444444,-69.3978333333333,1,LMC,16.81505,-0.443761079773225,0.689
OGLE-LMC-CEP-0883,5.08574166666667,-70.8289722222222,1,LMC,16.00105,-0.191416558125867,0.548999999999999
OGLE-LMC-CEP-0887,5.0876,-68.3212222222222,1,LMC,14.42155,0.248757232784384,0.578999999999999
OGLE-LMC-CEP-0890,5.08844444444444,-70.7467222222222,1,LMC,14.47485,0.285992375598263,0.632999999999999
OGLE-LMC-CEP-0891,5.08864166666667,-70.5346111111111,1,LMC,13.8631,0.46598791361204,0.638
OGLE-LMC-CEP-0892,5.08871944444444,-68.08675,1,LMC,14.67595,0.209822477322801,0.611000000000002
OGLE-LMC-CEP-0895,5.09000277777778,-68.7005833333333,1,LMC,14.4089,0.304647198819273,0.741999999999999
OGLE-LMC-CEP-0898,5.09065277777778,-69.1930833333333,1,LMC,14.23845,0.355931603150217,0.661
OGLE-LMC-CEP-0900,5.091275,-67.2634166666667,1,LMC,14.21545,0.339715972279709,0.641
OGLE-LMC-CEP-0902,5.09146111111111,-68.0840277777778,1,LMC,14.05895,0.382919724661814,0.551
OGLE-LMC-CEP-0903,5.09152222222222,-67.9723611111111,1,LMC,14.7006,0.208882467987331,0.767999999999999
OGLE-LMC-CEP-0905,5.09225,-68.4543333333333,1,LMC,13.2151,0.692275600571868,0.598000000000001
OGLE-LMC-CEP-0906,5.092325,-68.6922222222222,1,LMC,14.5228,0.244209954626872,0.603999999999999
OGLE-LMC-CEP-0907,5.09284166666667,-67.0406388888889,1,LMC,13.7116,0.479179010238856,0.648000000000001
OGLE-LMC-CEP-0910,5.09339722222222,-70.7705277777778,1,LMC,14.00815,0.41385379834255,0.547000000000001
OGLE-LMC-CEP-0912,5.09374444444444,-68.9565555555556,1,LMC,15.09605,0.151562987120692,0.669
OGLE-LMC-CEP-0913,5.09472222222222,-67.246,1,LMC,14.65815,0.200212864435446,0.507
OGLE-LMC-CEP-0916,5.09544444444444,-69.1163333333333,1,LMC,14.9739,0.13658524908104,0.701999999999998
OGLE-LMC-CEP-0918,5.09591666666667,-70.2624722222222,1,LMC,13.7617,0.448915750802183,0.666
OGLE-LMC-CEP-0920,5.09634166666667,-67.1169166666667,1,LMC,15.47005,-0.00726944274562932,0.668999999999997
OGLE-LMC-CEP-0921,5.09698611111111,-66.8666666666667,1,LMC,14.4336,0.253815660368948,0.587999999999999
OGLE-LMC-CEP-0924,5.09749444444444,-69.9844166666667,1,LMC,13.7805,0.469766820267003,0.630000000000001
OGLE-LMC-CEP-0925,5.09753055555556,-71.0890277777778,1,LMC,14.33065,0.310797084645343,0.616999999999999
OGLE-LMC-CEP-0928,5.09821111111111,-69.1768333333333,1,LMC,14.7111,0.220796291660467,0.537999999999998
OGLE-LMC-CEP-0929,5.09842222222222,-70.8777222222222,1,LMC,14.4823,0.280508053582866,0.634
OGLE-LMC-CEP-0932,5.09973333333333,-67.3451111111111,1,LMC,14.444,0.275237575812149,0.619999999999999
OGLE-LMC-CEP-0942,5.10225555555555,-70.1879722222222,1,LMC,15.4772,0.0169929146233641,0.716000000000001
OGLE-LMC-CEP-0944,5.10316388888889,-70.4293611111111,1,LMC,14.55485,0.3001661722991,0.713000000000001
OGLE-LMC-CEP-0946,5.10413611111111,-68.86575,1,LMC,13.0689,0.667909581205755,0.682
OGLE-LMC-CEP-0947,5.10415,-68.3175277777778,1,LMC,14.28225,0.298417581578571,0.685
OGLE-LMC-CEP-0948,5.10456388888889,-68.7890277777778,1,LMC,14.35775,0.310262945889225,0.654999999999999
OGLE-LMC-CEP-0950,5.10509166666667,-69.5299722222222,1,LMC,14.82795,0.181176605438655,0.671000000000001
OGLE-LMC-CEP-0953,5.10615,-70.8014722222222,1,LMC,14.0737,0.386755560447667,0.686
OGLE-LMC-CEP-0955,5.10808611111111,-70.5176111111111,1,LMC,14.395,0.287483526257679,0.58
OGLE-LMC-CEP-0958,5.10935277777778,-70.7479166666667,1,LMC,14.54805,0.287929089377758,0.869
OGLE-LMC-CEP-0965,5.11273055555556,-69.2054444444445,1,LMC,15.4285,-0.0788087464329817,0.790000000000003
OGLE-LMC-CEP-0968,5.11428333333333,-69.6086388888889,1,LMC,15.4806,-0.0103333117368743,0.687999999999999
OGLE-LMC-CEP-0979,5.11725555555556,-68.7108888888889,1,LMC,12.92405,0.724351987377773,0.709
OGLE-LMC-CEP-0980,5.11725833333333,-69.1715555555556,1,LMC,14.2114,0.334153984527035,0.672000000000001
OGLE-LMC-CEP-0981,5.11733611111111,-68.8930277777778,1,LMC,14.76185,0.166166141269552,0.712999999999997
OGLE-LMC-CEP-0982,5.117625,-69.4672777777778,1,LMC,15.26755,0.0658555516119646,0.658999999999999
OGLE-LMC-CEP-0985,5.11843888888889,-66.5791388888889,1,LMC,16.4461,-0.349636906275044,0.718
OGLE-LMC-CEP-0987,5.11921666666667,-67.3329166666667,1,LMC,13.79605,0.457224691988064,0.609
OGLE-LMC-CEP-0988,5.11940833333333,-66.6688055555556,1,LMC,14.1823,0.374472013841779,0.554
OGLE-LMC-CEP-0991,5.12093055555555,-68.69325,1,LMC,13.6356,0.538136920075185,0.747999999999999
OGLE-LMC-CEP-0995,5.12178888888889,-69.0264166666667,1,LMC,14.48485,0.263949333956546,0.893000000000001
OGLE-LMC-CEP-0996,5.12180833333333,-70.7696111111111,1,LMC,13.88285,0.438676571710246,0.613
OGLE-LMC-CEP-1000,5.12252777777778,-66.8298333333333,1,LMC,14.35875,0.293754348041297,0.714999999999998
OGLE-LMC-CEP-1005,5.12323333333333,-70.5367222222222,1,LMC,14.30475,0.310013475991671,0.635
OGLE-LMC-CEP-1007,5.12363333333333,-69.9638888888889,1,LMC,15.70345,-0.0850957436700099,0.620999999999999
OGLE-LMC-CEP-1008,5.12363888888889,-70.848,1,LMC,14.61655,0.204991930085951,0.519
OGLE-LMC-CEP-1014,5.12412777777778,-70.6949722222222,1,LMC,14.2734,0.358135376175436,0.751999999999999
OGLE-LMC-CEP-1016,5.12441666666667,-67.2636388888889,1,LMC,16.0933,-0.224012283786335,0.533999999999999
OGLE-LMC-CEP-1021,5.12511388888889,-67.47975,1,LMC,14.0571,0.382574077829334,0.598000000000001
OGLE-LMC-CEP-1024,5.12629722222222,-70.8199722222222,1,LMC,14.44005,0.265210068651327,0.609
OGLE-LMC-CEP-1028,5.12712777777778,-67.7798611111111,1,LMC,16.09785,-0.199313227184221,0.573
OGLE-LMC-CEP-1033,5.13018888888889,-68.6341111111111,1,LMC,13.28725,0.64576993911118,0.584999999999999
OGLE-LMC-CEP-1034,5.13056666666667,-69.0457222222222,1,LMC,14.3804,0.279479591337797,0.672000000000001
